pdb_id,cluster_v2_id,Within_PDB_rank,automated_evidence_label,label_reason,independent_evidence_details,R_auto_DCC_A,R_auto_contact_recall,R_auto_residue_IoU,QC_status,unresolved_flag,label_scope,interpretation_guardrail
3DJI,3DJI_V2C002,2,A_auto,"assembly_interface_support:overlap=0.645,distance=2.95A;MD_contact_region_support:3DJI","assembly_interface_support:overlap=0.645,distance=2.95A;MD_contact_region_support:3DJI",31.0738078447063,0,0,QC_pass,false,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C001,3,R_auto,"reference_rule_pass:DCC=8.64A,contact_recall=1.000,IoU=0.241","assembly_interface_support:overlap=0.690,distance=3.25A",8.63634691159256,1,0.241379310344828,QC_pass,false,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C003,4,A_auto,"assembly_interface_support:overlap=0.655,distance=3.01A","assembly_interface_support:overlap=0.655,distance=3.01A",31.1963316789513,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C012,5,A_auto,"assembly_interface_support:overlap=0.833,distance=3.78A","assembly_interface_support:overlap=0.833,distance=3.78A",24.1529028265896,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C007,6,A_auto,"assembly_interface_support:overlap=0.854,distance=4.81A","assembly_interface_support:overlap=0.854,distance=4.81A",21.7175684691808,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C005,7,A_auto,"assembly_interface_support:overlap=0.545,distance=3.71A","assembly_interface_support:overlap=0.545,distance=3.71A",24.1283231987271,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C006,8,A_auto,"assembly_interface_support:overlap=0.545,distance=3.65A","assembly_interface_support:overlap=0.545,distance=3.65A",36.0961654881847,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C011,9,A_auto,"assembly_interface_support:overlap=0.600,distance=3.45A","assembly_interface_support:overlap=0.600,distance=3.45A",41.9108597451084,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C008,10,A_auto,"assembly_interface_support:overlap=0.900,distance=3.39A","assembly_interface_support:overlap=0.900,distance=3.39A",10.5330633222445,0.428571428571429,0.214285714285714,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C010,11,A_auto,"assembly_interface_support:overlap=1.000,distance=3.51A","assembly_interface_support:overlap=1.000,distance=3.51A",40.6141073928019,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C009,12,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.1934810013284,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C021,13,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,34.4566828357189,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C046,14,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.4263261295601,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C034,15,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,15.4474041393237,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C040,16,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,36.7860478932111,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C018,17,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,16.8890324263856,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C019,18,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,35.8313031510876,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C024,19,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,32.6835604478715,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C026,20,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,14.1754791319683,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C039,21,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,31.8797670840478,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C029,22,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,33.2853728258856,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C016,23,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,16.0242709040371,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C042,24,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,37.5187150093179,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C032,25,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,28.2658803187422,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C036,26,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,27.8364362995608,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C022,27,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,9.67190876882202,0.142857142857143,0.111111111111111,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C014,28,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,19.7016337483481,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C020,29,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,27.2545575386831,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C044,30,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,34.5024599434277,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C023,31,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,20.1721755451201,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C030,32,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,27.4735551413322,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C028,33,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,12.4141001836055,0.142857142857143,0.1,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C048,34,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,35.0941688635986,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C035,35,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.8275121920824,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C037,36,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,12.4160782796058,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C031,37,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,21.2641770992434,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C041,38,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,39.3580152871747,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C017,39,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.2467659192549,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C038,40,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,18.2404537435733,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C047,41,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,41.7261646808637,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C027,42,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,27.1629861049858,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C045,43,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,39.2178056588105,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C015,44,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,28.8155795719395,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C025,45,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,26.455188392277,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C013,46,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,34.0117306488305,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C043,47,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,40.6971490515943,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
3DJI,3DJI_V2C033,48,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,46.5072863697473,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C003,1,A_auto,"assembly_interface_support:overlap=0.396,distance=7.39A","assembly_interface_support:overlap=0.396,distance=7.39A",22.6397965122779,0.0625,0.0158730158730159,QC_pass,false,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C005,2,A_auto,"assembly_interface_support:overlap=0.516,distance=4.93A","assembly_interface_support:overlap=0.516,distance=4.93A",47.762371550746,0,0,QC_boundary_sensitive,true,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C002,3,A_auto,"assembly_interface_support:overlap=0.556,distance=4.79A","assembly_interface_support:overlap=0.556,distance=4.79A",37.0013939266503,0,0,QC_boundary_sensitive,true,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C004,4,A_auto,"assembly_interface_support:overlap=0.429,distance=4.35A","assembly_interface_support:overlap=0.429,distance=4.35A",56.6908611931251,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C006,5,A_auto,"assembly_interface_support:overlap=0.536,distance=1.88A","assembly_interface_support:overlap=0.536,distance=1.88A",25.0376754614951,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C008,6,A_auto,"assembly_interface_support:overlap=0.548,distance=5.74A","assembly_interface_support:overlap=0.548,distance=5.74A",26.8879075968993,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C010,7,A_auto,"assembly_interface_support:overlap=0.821,distance=3.23A","assembly_interface_support:overlap=0.821,distance=3.23A",44.0939985516479,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C009,8,A_auto,"assembly_interface_support:overlap=0.655,distance=3.21A","assembly_interface_support:overlap=0.655,distance=3.21A",44.879838072979,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C014,9,A_auto,"assembly_interface_support:overlap=0.548,distance=4.14A","assembly_interface_support:overlap=0.548,distance=4.14A",38.7815106106302,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C001,10,R_auto,"reference_rule_pass:DCC=4.23A,contact_recall=1.000,IoU=0.727",MD_contact_region_support:4W9H,4.23175983905159,1,0.727272727272727,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C013,11,A_auto,"assembly_interface_support:overlap=1.000,distance=2.77A","assembly_interface_support:overlap=1.000,distance=2.77A",30.6535067077062,0,0,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C011,12,A_auto,"assembly_interface_support:overlap=0.364,distance=4.37A","assembly_interface_support:overlap=0.364,distance=4.37A",17.7306595725818,0.1875,0.0857142857142857,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C007,13,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,18.7456146572682,0.0625,0.0294117647058824,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C012,14,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,54.9176139357305,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C015,15,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,54.500853689137,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C031,16,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,42.5492233725799,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C036,17,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,53.1536835047405,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C024,18,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.4937276991684,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C023,19,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.1338005593312,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C028,20,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,37.526715165489,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C032,21,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,39.5100337919996,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C035,22,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,54.7669715333258,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C030,23,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,54.5344487508554,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C029,24,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,51.5066631767427,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C033,25,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,56.9996354866124,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C022,26,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,14.0894030773964,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C016,27,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,63.9742303737145,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C034,28,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,60.925718521388,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C020,29,R_auto,"reference_rule_pass:DCC=8.35A,contact_recall=0.375,IoU=0.353",,8.35298410295641,0.375,0.352941176470588,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C027,30,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,50.1642531470973,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C021,31,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,15.8463088568112,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C026,32,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,47.4512858819538,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C037,33,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,67.9456162324153,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C038,34,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,71.087240740308,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C025,35,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,17.20343632777,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C017,36,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,13.6990819424447,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C018,37,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,7.99561885269644,0.125,0.105263157894737,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
4W9H,4W9H_V2C019,38,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,15.0745984553989,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C003,1,R_auto,"reference_rule_pass:DCC=3.34A,contact_recall=1.000,IoU=0.308","assembly_interface_support:overlap=0.369,distance=2.61A",3.33736857410162,1,0.307692307692308,QC_boundary_sensitive,true,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C001,2,A_auto,MD_contact_region_support:5j89-lig,MD_contact_region_support:5j89-lig,15.768737457255,0.25,0.087719298245614,QC_pass,false,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C002,3,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,14.2052222460739,0.05,0.0163934426229508,QC_boundary_sensitive,true,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C007,4,A_auto,"assembly_interface_support:overlap=0.714,distance=2.66A","assembly_interface_support:overlap=0.714,distance=2.66A",10.3664557078556,0.2,0.133333333333333,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C004,5,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,18.8349462700544,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C019,6,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,190.848793409983,,,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C021,7,R_auto,"reference_rule_pass:DCC=7.32A,contact_recall=0.200,IoU=0.154",MD_contact_region_support:5J89-redock,7.31668824006389,0.2,0.153846153846154,not_in_static_top3,false,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C006,8,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,23.9168239144985,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C014,9,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,690.980508217149,,,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C020,10,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,12.0160103600751,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C022,11,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,21.9155601008909,0.05,0.0344827586206897,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C008,12,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,13.9326700436142,0.05,0.032258064516129,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C005,13,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,21.6785521856697,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C015,14,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,690.938323664291,,,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C024,15,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,191.272874078531,,,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C016,16,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,11.7479527012685,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C018,17,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,13.4724404369249,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C011,18,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,691.50329136891,,,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C013,19,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,19.5037748118063,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C009,20,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,21.0791072808344,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C017,21,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,21.7087455312975,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C023,22,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,21.594188498774,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C012,23,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,24.4211808298494,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5J89,5J89_V2C010,24,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,32.3406788881034,0,0,not_in_static_top3,true,non_top3_posthoc_mapping,reproducible_evidence_state_not_manual_or_experimental_confirmation
5LGE,5LGE_V2C006,1,U_auto,acceptable_static_candidate_without_sufficient_R_auto_or_A_auto_evidence,,16.6678469735479,0.409090909090909,0.0559006211180124,QC_possible_split,true,static_top3,reproducible_evidence_state_not_manual_or_experimental_confirmation
